Prover,System,Problem,Execution Time,Result
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s8",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s9",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s0",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s1",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s2",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s3",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s4",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s5",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s6",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s7",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s8",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c165s9",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s0",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s1",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s2",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s3",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s4",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s5",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s6",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s7",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s8",9999999.0,NULL
3CNF2,ksp,"v03m1d2C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c180s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c220s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c260s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,1,4]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c320s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s9",0.54, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s0",145.91, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s2",67.48, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s3",348.15, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s5",402.75, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s7",334.2, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c180s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s0",11.91, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s1",4.33, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s2",62.22, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s3",54.52, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s5",4.09, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s7",106.33, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s8",127.45, Unsat
3CNF2,ksp,"v04m1d2C[[0,2,3]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c200s9",32.74, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s4",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s9",10.14, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s0",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s1",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s3",11.96, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s4",0.85, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s6",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s7",1.35, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s8",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s0",340.84, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s1",9.16, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s2",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s3",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s4",0.49, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s5",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s6",1.04, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s7",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s8",0.49, Unsat
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s9",9999999.0,NULL
3CNF2,ksp,"v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s0",23.68, Unsat
