Prover,System,Problem,Execution Time,Result
lwb,bbtab,k_branch_p.0009.,0.01, Unsat
lwb,bbtab,k_branch_p.0010.,0.02, Unsat
lwb,bbtab,k_branch_p.0011.,0.03, Unsat
lwb,bbtab,k_branch_p.0012.,0.05, Unsat
lwb,bbtab,k_branch_p.0013.,0.1, Unsat
lwb,bbtab,k_branch_p.0014.,0.27, Unsat
lwb,bbtab,k_branch_p.0015.,0.63, Unsat
lwb,bbtab,k_branch_p.0016.,1.43, Unsat
lwb,bbtab,k_branch_p.0017.,3.04, Unsat
lwb,bbtab,k_branch_p.0018.,6.84, Unsat
lwb,bbtab,k_branch_p.0019.,17.72, Unsat
lwb,bbtab,k_branch_p.0020.,47.78, Unsat
lwb,bbtab,k_branch_p.0021.,148.35, Unsat
lwb,bbtab,k_branch_p.0022.,520.51, Unsat
lwb,bbtab,k_branch_p.0023.,9999999.0,NULL
lwb,bbtab,k_branch_p.0024.,9999999.0,NULL
lwb,bbtab,k_branch_p.0025.,9999999.0,NULL
lwb,bbtab,k_branch_p.0026.,9999999.0,NULL
lwb,bbtab,k_branch_p.0027.,9999999.0,NULL
lwb,bbtab,k_branch_p.0028.,9999999.0,NULL
lwb,bbtab,k_branch_p.0029.,9999999.0,NULL
lwb,bbtab,k_branch_p.0030.,9999999.0,NULL
lwb,bbtab,k_branch_p.0032.,9999999.0,NULL
lwb,bbtab,k_branch_p.0034.,9999999.0,NULL
lwb,bbtab,k_branch_p.0036.,9999999.0,NULL
lwb,bbtab,k_branch_p.0038.,9999999.0,NULL
lwb,bbtab,k_branch_p.0040.,9999999.0,NULL
lwb,bbtab,k_branch_p.0042.,9999999.0,NULL
lwb,bbtab,k_branch_p.0044.,9999999.0,NULL
lwb,bbtab,k_branch_p.0046.,9999999.0,NULL
lwb,bbtab,k_branch_p.0048.,9999999.0,NULL
lwb,bbtab,k_branch_p.0050.,9999999.0,NULL
lwb,bbtab,k_branch_p.0052.,9999999.0,NULL
lwb,bbtab,k_branch_p.0054.,9999999.0,NULL
lwb,bbtab,k_branch_p.0056.,9999999.0,NULL
lwb,bbtab,k_branch_p.0058.,9999999.0,NULL
lwb,bbtab,k_branch_p.0060.,9999999.0,NULL
lwb,bbtab,k_branch_p.0062.,9999999.0,NULL
lwb,bbtab,k_branch_p.0064.,9999999.0,NULL
lwb,bbtab,k_branch_p.0066.,9999999.0,NULL
lwb,bbtab,k_branch_p.0068.,9999999.0,NULL
lwb,bbtab,k_branch_p.0070.,9999999.0,NULL
lwb,bbtab,k_branch_p.0072.,9999999.0,NULL
lwb,bbtab,k_branch_p.0074.,9999999.0,NULL
lwb,bbtab,k_branch_p.0076.,9999999.0,NULL
lwb,bbtab,k_branch_p.0078.,9999999.0,NULL
lwb,bbtab,k_branch_p.0080.,9999999.0,NULL
lwb,bbtab,k_d4_n.0004.,0.0, Sat  
lwb,bbtab,k_d4_n.0008.,0.0, Sat  
lwb,bbtab,k_d4_n.0012.,0.01, Sat  
lwb,bbtab,k_d4_n.0016.,0.02, Sat  
lwb,bbtab,k_d4_n.0020.,0.04, Sat  
lwb,bbtab,k_d4_n.0040.,0.29, Sat  
lwb,bbtab,k_d4_n.0060.,0.94, Sat  
lwb,bbtab,k_d4_n.0080.,2.73, Sat  
lwb,bbtab,k_d4_n.0100.,4.46, Sat  
lwb,bbtab,k_d4_n.0120.,9.38, Sat  
lwb,bbtab,k_d4_n.0140.,12.18, Sat  
lwb,bbtab,k_d4_n.0160.,20.38, Sat  
lwb,bbtab,k_d4_n.0180.,35.3, Sat  
lwb,bbtab,k_d4_n.0200.,41.59, Sat  
lwb,bbtab,k_d4_n.0240.,91.69, Sat  
lwb,bbtab,k_d4_n.0280.,149.53, Sat  
lwb,bbtab,k_d4_n.0320.,258.92, Sat  
lwb,bbtab,k_d4_n.0360.,441.7, Sat  
lwb,bbtab,k_d4_n.0400.,510.01, Sat  
lwb,bbtab,k_d4_n.0440.,758.05, Sat  
lwb,bbtab,k_d4_n.0480.,9999999.0,NULL
lwb,bbtab,k_d4_n.0520.,9999999.0,NULL
lwb,bbtab,k_d4_n.0560.,9999999.0,NULL
lwb,bbtab,k_d4_n.0600.,9999999.0,NULL
lwb,bbtab,k_d4_n.0640.,9999999.0,NULL
lwb,bbtab,k_d4_n.0680.,9999999.0,NULL
lwb,bbtab,k_d4_n.0720.,9999999.0,NULL
lwb,bbtab,k_d4_n.0760.,9999999.0,NULL
lwb,bbtab,k_d4_n.0800.,9999999.0,NULL
lwb,bbtab,k_d4_n.0840.,9999999.0,NULL
lwb,bbtab,k_d4_n.0880.,9999999.0,NULL
lwb,bbtab,k_d4_n.0920.,9999999.0,NULL
lwb,bbtab,k_d4_n.0960.,9999999.0,NULL
lwb,bbtab,k_d4_n.1000.,9999999.0,NULL
lwb,bbtab,k_d4_n.1040.,9999999.0,NULL
lwb,bbtab,k_d4_n.1080.,9999999.0,NULL
lwb,bbtab,k_d4_n.1120.,9999999.0,NULL
lwb,bbtab,k_d4_n.1160.,9999999.0,NULL
lwb,bbtab,k_d4_n.1200.,9999999.0,NULL
lwb,bbtab,k_d4_n.1240.,9999999.0,NULL
lwb,bbtab,k_d4_n.1280.,9999999.0,NULL
lwb,bbtab,k_d4_n.1320.,9999999.0,NULL
lwb,bbtab,k_d4_n.1360.,9999999.0,NULL
lwb,bbtab,k_d4_n.1400.,9999999.0,NULL
lwb,bbtab,k_d4_n.1440.,9999999.0,NULL
lwb,bbtab,k_d4_n.1480.,9999999.0,NULL
lwb,bbtab,k_d4_n.1520.,9999999.0,NULL
lwb,bbtab,k_d4_n.1560.,9999999.0,NULL
lwb,bbtab,k_d4_n.1600.,9999999.0,NULL
lwb,bbtab,k_d4_n.1640.,9999999.0,NULL
lwb,bbtab,k_d4_n.1680.,9999999.0,NULL
lwb,bbtab,k_d4_n.1720.,9999999.0,NULL
lwb,bbtab,k_d4_n.1760.,9999999.0,NULL
lwb,bbtab,k_d4_n.1800.,9999999.0,NULL
lwb,bbtab,k_d4_n.1840.,9999999.0,NULL
lwb,bbtab,k_d4_n.1880.,9999999.0,NULL
lwb,bbtab,k_d4_p.0004.,0.0, Unsat
lwb,bbtab,k_d4_p.0008.,0.0, Unsat
lwb,bbtab,k_d4_p.0012.,0.0, Unsat
lwb,bbtab,k_d4_p.0016.,0.0, Unsat
lwb,bbtab,k_d4_p.0020.,0.01, Unsat
lwb,bbtab,k_d4_p.0040.,0.08, Unsat
lwb,bbtab,k_d4_p.0060.,0.29, Unsat
lwb,bbtab,k_d4_p.0080.,0.65, Unsat
lwb,bbtab,k_d4_p.0100.,1.64, Unsat
lwb,bbtab,k_d4_p.0120.,2.35, Unsat
lwb,bbtab,k_d4_p.0140.,4.45, Unsat
lwb,bbtab,k_d4_p.0160.,5.55, Unsat
lwb,bbtab,k_d4_p.0180.,8.99, Unsat
lwb,bbtab,k_d4_p.0200.,13.85, Unsat
lwb,bbtab,k_d4_p.0240.,24.27, Unsat
lwb,bbtab,k_d4_p.0280.,47.21, Unsat
lwb,bbtab,k_d4_p.0320.,70.88, Unsat
lwb,bbtab,k_d4_p.0360.,116.13, Unsat
lwb,bbtab,k_d4_p.0400.,184.62, Unsat
lwb,bbtab,k_d4_p.0440.,237.34, Unsat
lwb,bbtab,k_d4_p.0480.,305.96, Unsat
lwb,bbtab,k_d4_p.0520.,426.24, Unsat
lwb,bbtab,k_d4_p.0560.,582.38, Unsat
lwb,bbtab,k_d4_p.0600.,811.39, Unsat
lwb,bbtab,k_d4_p.0640.,737.57, Unsat
lwb,bbtab,k_d4_p.0680.,949.9, Unsat
lwb,bbtab,k_d4_p.0720.,9999999.0,NULL
lwb,bbtab,k_d4_p.0760.,9999999.0,NULL
lwb,bbtab,k_d4_p.0800.,9999999.0,NULL
lwb,bbtab,k_d4_p.0840.,9999999.0,NULL
lwb,bbtab,k_d4_p.0880.,9999999.0,NULL
lwb,bbtab,k_d4_p.0920.,9999999.0,NULL
lwb,bbtab,k_d4_p.0960.,9999999.0,NULL
lwb,bbtab,k_d4_p.1000.,9999999.0,NULL
lwb,bbtab,k_d4_p.1040.,9999999.0,NULL
lwb,bbtab,k_d4_p.1080.,9999999.0,NULL
lwb,bbtab,k_d4_p.1120.,9999999.0,NULL
lwb,bbtab,k_d4_p.1160.,9999999.0,NULL
lwb,bbtab,k_d4_p.1200.,9999999.0,NULL
lwb,bbtab,k_d4_p.1240.,9999999.0,NULL
lwb,bbtab,k_d4_p.1280.,9999999.0,NULL
lwb,bbtab,k_d4_p.1320.,9999999.0,NULL
lwb,bbtab,k_d4_p.1360.,9999999.0,NULL
lwb,bbtab,k_d4_p.1400.,9999999.0,NULL
lwb,bbtab,k_d4_p.1440.,9999999.0,NULL
lwb,bbtab,k_d4_p.1480.,9999999.0,NULL
lwb,bbtab,k_d4_p.1520.,9999999.0,NULL
lwb,bbtab,k_d4_p.1560.,9999999.0,NULL
lwb,bbtab,k_d4_p.1600.,9999999.0,NULL
lwb,bbtab,k_d4_p.1640.,9999999.0,NULL
lwb,bbtab,k_d4_p.1680.,9999999.0,NULL
lwb,bbtab,k_d4_p.1720.,9999999.0,NULL
lwb,bbtab,k_d4_p.1760.,9999999.0,NULL
lwb,bbtab,k_d4_p.1800.,9999999.0,NULL
lwb,bbtab,k_d4_p.1840.,9999999.0,NULL
lwb,bbtab,k_d4_p.1880.,9999999.0,NULL
lwb,bbtab,k_dum_n.0008.,0.0, Sat  
lwb,bbtab,k_dum_n.0016.,0.0, Sat  
lwb,bbtab,k_dum_n.0024.,0.0, Sat  
lwb,bbtab,k_dum_n.0032.,0.01, Sat  
lwb,bbtab,k_dum_n.0040.,0.01, Sat  
lwb,bbtab,k_dum_n.0080.,0.04, Sat  
lwb,bbtab,k_dum_n.0120.,0.09, Sat  
lwb,bbtab,k_dum_n.0160.,0.19, Sat  
lwb,bbtab,k_dum_n.0200.,0.36, Sat  
lwb,bbtab,k_dum_n.0240.,0.59, Sat  
lwb,bbtab,k_dum_n.0280.,0.94, Sat  
lwb,bbtab,k_dum_n.0320.,1.41, Sat  
lwb,bbtab,k_dum_n.0360.,1.94, Sat  
lwb,bbtab,k_dum_n.0400.,2.66, Sat  
lwb,bbtab,k_dum_n.0480.,4.84, Sat  
lwb,bbtab,k_dum_n.0560.,7.7, Sat  
lwb,bbtab,k_dum_n.0640.,12.25, Sat  
lwb,bbtab,k_dum_n.0720.,17.5, Sat  
lwb,bbtab,k_dum_n.0800.,24.56, Sat  
lwb,bbtab,k_dum_n.0880.,35.3, Sat  
lwb,bbtab,k_dum_n.0960.,48.16, Sat  
lwb,bbtab,k_dum_n.1040.,59.86, Sat  
lwb,bbtab,k_dum_n.1120.,74.19, Sat  
lwb,bbtab,k_dum_n.1200.,92.61, Sat  
lwb,bbtab,k_dum_n.1280.,122.75, Sat  
lwb,bbtab,k_dum_n.1360.,152.08, Sat  
lwb,bbtab,k_dum_n.1440.,180.06, Sat  
lwb,bbtab,k_dum_n.1520.,207.44, Sat  
lwb,bbtab,k_dum_n.1600.,242.07, Sat  
lwb,bbtab,k_dum_n.1680.,285.84, Sat  
lwb,bbtab,k_dum_n.1760.,342.16, Sat  
lwb,bbtab,k_dum_n.1840.,411.42, Sat  
lwb,bbtab,k_dum_n.1920.,474.61, Sat  
lwb,bbtab,k_dum_n.2000.,546.16, Sat  
lwb,bbtab,k_dum_n.2080.,601.63, Sat  
lwb,bbtab,k_dum_n.2160.,665.24, Sat  
lwb,bbtab,k_dum_n.2240.,735.84, Sat  
lwb,bbtab,k_dum_n.2320.,830.79, Sat  
lwb,bbtab,k_dum_n.2400.,914.56, Sat  
lwb,bbtab,k_dum_n.2480.,9999999.0,NULL
lwb,bbtab,k_dum_n.2560.,9999999.0,NULL
lwb,bbtab,k_dum_n.2640.,9999999.0,NULL
lwb,bbtab,k_dum_n.2720.,9999999.0,NULL
lwb,bbtab,k_dum_n.2800.,9999999.0,NULL
lwb,bbtab,k_dum_n.2880.,9999999.0,NULL
lwb,bbtab,k_dum_n.2960.,9999999.0,NULL
lwb,bbtab,k_dum_n.3040.,9999999.0,NULL
lwb,bbtab,k_dum_n.3120.,9999999.0,NULL
lwb,bbtab,k_dum_n.3200.,9999999.0,NULL
lwb,bbtab,k_dum_n.3280.,9999999.0,NULL
lwb,bbtab,k_dum_n.3360.,9999999.0,NULL
lwb,bbtab,k_dum_n.3440.,9999999.0,NULL
lwb,bbtab,k_dum_n.3520.,9999999.0,NULL
lwb,bbtab,k_dum_n.3600.,9999999.0,NULL
lwb,bbtab,k_dum_n.3680.,9999999.0,NULL
lwb,bbtab,k_dum_n.3760.,9999999.0,NULL
lwb,bbtab,k_dum_p.0008.,0.0, Unsat
lwb,bbtab,k_dum_p.0016.,0.0, Unsat
lwb,bbtab,k_dum_p.0024.,0.0, Unsat
lwb,bbtab,k_dum_p.0032.,0.0, Unsat
lwb,bbtab,k_dum_p.0040.,0.01, Unsat
lwb,bbtab,k_dum_p.0080.,0.02, Unsat
lwb,bbtab,k_dum_p.0120.,0.06, Unsat
lwb,bbtab,k_dum_p.0160.,0.14, Unsat
lwb,bbtab,k_dum_p.0200.,0.25, Unsat
lwb,bbtab,k_dum_p.0240.,0.43, Unsat
lwb,bbtab,k_dum_p.0280.,0.68, Unsat
lwb,bbtab,k_dum_p.0320.,1.04, Unsat
lwb,bbtab,k_dum_p.0360.,1.46, Unsat
lwb,bbtab,k_dum_p.0400.,2.02, Unsat
lwb,bbtab,k_dum_p.0480.,3.66, Unsat
lwb,bbtab,k_dum_p.0560.,5.79, Unsat
lwb,bbtab,k_dum_p.0640.,9.16, Unsat
lwb,bbtab,k_dum_p.0720.,13.14, Unsat
lwb,bbtab,k_dum_p.0800.,18.3, Unsat
lwb,bbtab,k_dum_p.0880.,25.69, Unsat
lwb,bbtab,k_dum_p.0960.,35.24, Unsat
lwb,bbtab,k_dum_p.1040.,43.96, Unsat
lwb,bbtab,k_dum_p.1120.,55.1, Unsat
lwb,bbtab,k_dum_p.1200.,69.72, Unsat
lwb,bbtab,k_dum_p.1280.,88.73, Unsat
lwb,bbtab,k_dum_p.1360.,110.91, Unsat
lwb,bbtab,k_dum_p.1440.,130.22, Unsat
lwb,bbtab,k_dum_p.1520.,151.46, Unsat
lwb,bbtab,k_dum_p.1600.,178.69, Unsat
lwb,bbtab,k_dum_p.1680.,210.69, Unsat
lwb,bbtab,k_dum_p.1760.,248.17, Unsat
lwb,bbtab,k_dum_p.1840.,294.31, Unsat
lwb,bbtab,k_dum_p.1920.,343.12, Unsat
lwb,bbtab,k_dum_p.2000.,385.32, Unsat
lwb,bbtab,k_dum_p.2080.,428.62, Unsat
lwb,bbtab,k_dum_p.2160.,476.67, Unsat
lwb,bbtab,k_dum_p.2240.,532.56, Unsat
lwb,bbtab,k_dum_p.2320.,599.3, Unsat
lwb,bbtab,k_dum_p.2400.,671.96, Unsat
lwb,bbtab,k_dum_p.2480.,754.21, Unsat
lwb,bbtab,k_dum_p.2560.,848.0, Unsat
lwb,bbtab,k_dum_p.2640.,963.43, Unsat
lwb,bbtab,k_dum_p.2720.,9999999.0,NULL
lwb,bbtab,k_dum_p.2800.,9999999.0,NULL
lwb,bbtab,k_dum_p.2880.,9999999.0,NULL
lwb,bbtab,k_dum_p.2960.,9999999.0,NULL
