  No;Problem;                                                                            ;;
 185;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s4;        0.64; Unsat;
 186;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s5;     TIMEOUT;      ;
 187;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s6;      101.90; Unsat;
 188;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s7;     TIMEOUT;      ;
 189;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s8;       92.94; Unsat;
 190;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s9;     TIMEOUT;      ;
 191;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s0;     TIMEOUT;      ;
 192;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s1;        4.24; Unsat;
 193;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s2;        8.01; Unsat;
 194;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s3;     TIMEOUT;      ;
 195;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s4;        2.66; Unsat;
 196;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s5;       11.60; Unsat;
 197;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s6;     TIMEOUT;      ;
 198;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s7;     TIMEOUT;      ;
 199;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s8;        2.47; Unsat;
 200;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c140s9;      743.84; Unsat;
 201;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s0;     TIMEOUT;      ;
 202;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s1;     TIMEOUT;      ;
 203;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s2;     TIMEOUT;      ;
 204;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s3;      980.81; Unsat;
 205;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s4;     TIMEOUT;      ;
 206;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s5;      119.92; Unsat;
 207;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s6;        6.26; Unsat;
 208;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s7;        2.79; Unsat;
 209;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s8;        5.06; Unsat;
 210;3CNF2/v04m1d2C[[0,3,2]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c160s9;       14.18; Unsat;
 211;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s0;     TIMEOUT;      ;
 212;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s1;     TIMEOUT;      ;
 213;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s2;     TIMEOUT;      ;
 214;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s3;     TIMEOUT;      ;
 215;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s4;     TIMEOUT;      ;
 216;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s5;     TIMEOUT;      ;
 217;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s6;     TIMEOUT;      ;
 218;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s7;     TIMEOUT;      ;
 219;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s8;     TIMEOUT;      ;
 220;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c060s9;     TIMEOUT;      ;
 221;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s0;      216.07; Unsat;
 222;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s1;       14.31; Unsat;
 223;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s2;     TIMEOUT;      ;
 224;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s3;     TIMEOUT;      ;
 225;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s4;        0.33; Unsat;
 226;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s5;     TIMEOUT;      ;
 227;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s6;        0.23; Unsat;
 228;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s7;     TIMEOUT;      ;
 229;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s8;     TIMEOUT;      ;
 230;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c080s9;        0.99; Unsat;
 231;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s0;     TIMEOUT;      ;
 232;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s1;      106.32; Unsat;
 233;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s2;     TIMEOUT;      ;
 234;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s3;     TIMEOUT;      ;
 235;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s4;        0.43; Unsat;
 236;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s5;        0.33; Unsat;
 237;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s6;     TIMEOUT;      ;
 238;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s7;     TIMEOUT;      ;
 239;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s8;        0.39; Unsat;
 240;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c100s9;        0.87; Unsat;
 241;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s0;        0.81; Unsat;
 242;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s1;     TIMEOUT;      ;
 243;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s2;        1.41; Unsat;
 244;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s3;      109.68; Unsat;
 245;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s4;        0.83; Unsat;
 246;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s5;        1.45; Unsat;
 247;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s6;        6.61; Unsat;
 248;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s7;     TIMEOUT;      ;
 249;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s8;      621.11; Unsat;
 250;3CNF2/v04m1d2C[[0,4,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c120s9;     TIMEOUT;      ;
 251;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s0;          TIMEOUT;      ;
 252;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s1;          TIMEOUT;      ;
 253;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s2;          TIMEOUT;      ;
 254;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s3;          TIMEOUT;      ;
 255;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s4;          TIMEOUT;      ;
 256;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s5;          TIMEOUT;      ;
 257;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s6;          TIMEOUT;      ;
 258;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s7;          TIMEOUT;      ;
 259;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s8;          TIMEOUT;      ;
 260;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c500s9;          TIMEOUT;      ;
 261;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s0;          TIMEOUT;      ;
 262;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s1;          TIMEOUT;      ;
 263;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s2;          TIMEOUT;      ;
 264;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s3;          TIMEOUT;      ;
 265;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s4;          TIMEOUT;      ;
 266;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s5;          TIMEOUT;      ;
 267;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s6;          TIMEOUT;      ;
 268;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s7;          TIMEOUT;      ;
 269;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s8;          TIMEOUT;      ;
 270;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c520s9;          TIMEOUT;      ;
 271;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s0;          TIMEOUT;      ;
 272;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s1;          TIMEOUT;      ;
 273;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s2;          TIMEOUT;      ;
 274;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s3;          TIMEOUT;      ;
 275;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s4;          TIMEOUT;      ;
 276;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s5;          TIMEOUT;      ;
 277;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s6;          TIMEOUT;      ;
 278;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s7;          TIMEOUT;      ;
 279;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s8;          TIMEOUT;      ;
 280;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c540s9;          TIMEOUT;      ;
 281;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s0;          TIMEOUT;      ;
 282;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s1;          TIMEOUT;      ;
 283;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s2;          TIMEOUT;      ;
 284;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s3;          TIMEOUT;      ;
 285;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s4;          TIMEOUT;      ;
 286;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s5;          TIMEOUT;      ;
 287;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s6;          TIMEOUT;      ;
 288;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s7;          TIMEOUT;      ;
 289;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s8;          TIMEOUT;      ;
 290;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c560s9;          TIMEOUT;      ;
 291;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s0;          TIMEOUT;      ;
 292;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s1;          TIMEOUT;      ;
 293;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s2;          TIMEOUT;      ;
 294;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s3;          TIMEOUT;      ;
 295;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s4;          TIMEOUT;      ;
 296;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s5;          TIMEOUT;      ;
 297;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s6;          TIMEOUT;      ;
 298;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s7;          TIMEOUT;      ;
 299;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s8;          TIMEOUT;      ;
 300;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c580s9;          TIMEOUT;      ;
 301;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s0;          TIMEOUT;      ;
 302;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s1;          TIMEOUT;      ;
 303;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s2;          TIMEOUT;      ;
 304;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s3;          TIMEOUT;      ;
 305;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s4;          TIMEOUT;      ;
 306;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s5;          TIMEOUT;      ;
 307;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s6;          TIMEOUT;      ;
 308;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s7;          TIMEOUT;      ;
 309;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s8;          TIMEOUT;      ;
 310;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c600s9;          TIMEOUT;      ;
 311;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s0;          TIMEOUT;      ;
 312;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s1;          TIMEOUT;      ;
 313;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s2;          TIMEOUT;      ;
 314;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s3;          TIMEOUT;      ;
 315;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s4;          TIMEOUT;      ;
 316;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s5;          TIMEOUT;      ;
 317;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s6;          TIMEOUT;      ;
 318;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s7;          TIMEOUT;      ;
 319;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s8;          TIMEOUT;      ;
 320;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c620s9;          TIMEOUT;      ;
 321;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s0;          TIMEOUT;      ;
 322;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s1;          TIMEOUT;      ;
 323;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s2;          TIMEOUT;      ;
 324;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s3;          TIMEOUT;      ;
 325;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s4;          TIMEOUT;      ;
 326;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s5;          TIMEOUT;      ;
 327;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s6;          TIMEOUT;      ;
 328;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s7;          TIMEOUT;      ;
 329;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s8;          TIMEOUT;      ;
 330;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c640s9;          TIMEOUT;      ;
 331;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s0;          TIMEOUT;      ;
 332;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s1;          TIMEOUT;      ;
 333;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s2;          TIMEOUT;      ;
 334;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s3;          TIMEOUT;      ;
 335;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s4;          TIMEOUT;      ;
 336;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s5;          TIMEOUT;      ;
 337;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s6;          TIMEOUT;      ;
 338;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s7;          TIMEOUT;      ;
 339;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s8;          TIMEOUT;      ;
 340;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,1,4,0]]]nm0.5np0.5c660s9;          TIMEOUT;      ;
 341;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s0;          TIMEOUT;      ;
 342;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s1;          TIMEOUT;      ;
 343;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s2;          TIMEOUT;      ;
 344;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s3;          TIMEOUT;      ;
 345;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s4;          TIMEOUT;      ;
 346;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s5;          TIMEOUT;      ;
 347;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s6;          TIMEOUT;      ;
 348;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s7;          TIMEOUT;      ;
 349;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s8;          TIMEOUT;      ;
 350;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c440s9;          TIMEOUT;      ;
 351;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s0;          TIMEOUT;      ;
 352;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s1;          TIMEOUT;      ;
 353;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s2;          TIMEOUT;      ;
 354;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s3;          TIMEOUT;      ;
 355;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s4;          TIMEOUT;      ;
 356;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s5;          TIMEOUT;      ;
 357;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s6;          TIMEOUT;      ;
 358;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s7;          TIMEOUT;      ;
 359;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s8;          TIMEOUT;      ;
 360;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c460s9;          TIMEOUT;      ;
 361;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s0;          TIMEOUT;      ;
 362;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s1;          TIMEOUT;      ;
 363;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s2;          TIMEOUT;      ;
 364;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s3;          TIMEOUT;      ;
 365;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s4;          TIMEOUT;      ;
 366;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s5;          TIMEOUT;      ;
 367;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s6;          TIMEOUT;      ;
 368;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s7;          TIMEOUT;      ;
 369;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s8;          TIMEOUT;      ;
 370;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c480s9;          TIMEOUT;      ;
 371;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s0;          TIMEOUT;      ;
 372;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s1;          TIMEOUT;      ;
 373;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s2;          TIMEOUT;      ;
 374;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s3;          TIMEOUT;      ;
 375;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s4;          TIMEOUT;      ;
 376;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s5;          TIMEOUT;      ;
 377;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s6;          TIMEOUT;      ;
 378;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s7;          TIMEOUT;      ;
 379;3CNF2/v05m1d2C[[0,0,1]]p[[[],[],[0,3,3,0]]]nm0.5np0.5c500s8;          TIMEOUT;      ;
