Prover,System,Problem,Execution Time,Result
lwb,inkresat,k_d4_n.0160.,4.37, Sat  
lwb,inkresat,k_d4_n.0180.,6.77, Sat  
lwb,inkresat,k_d4_n.0200.,4.96, Sat  
lwb,inkresat,k_d4_n.0240.,10.01, Sat  
lwb,inkresat,k_d4_n.0280.,12.16, Sat  
lwb,inkresat,k_d4_n.0320.,53.68, Sat  
lwb,inkresat,k_d4_n.0360.,28.84, Sat  
lwb,inkresat,k_d4_n.0400.,9999999.0,NULL
lwb,inkresat,k_d4_n.0440.,49.1, Sat  
lwb,inkresat,k_d4_n.0480.,179.8, Sat  
lwb,inkresat,k_d4_n.0520.,274.59, Sat  
lwb,inkresat,k_d4_n.0560.,64.59, Sat  
lwb,inkresat,k_d4_n.0600.,66.77, Sat  
lwb,inkresat,k_d4_n.0640.,79.16, Sat  
lwb,inkresat,k_d4_n.0680.,306.7, Sat  
lwb,inkresat,k_d4_n.0720.,724.21, Sat  
lwb,inkresat,k_d4_n.0760.,9999999.0,NULL
lwb,inkresat,k_d4_n.0800.,367.6, Sat  
lwb,inkresat,k_d4_n.0840.,9999999.0,NULL
lwb,inkresat,k_d4_n.0880.,365.24, Sat  
lwb,inkresat,k_d4_n.0920.,9999999.0,NULL
lwb,inkresat,k_d4_n.0960.,451.8, Sat  
lwb,inkresat,k_d4_n.1000.,9999999.0,NULL
lwb,inkresat,k_d4_n.1040.,9999999.0,NULL
lwb,inkresat,k_d4_n.1080.,862.6, Sat  
lwb,inkresat,k_d4_n.1120.,447.56, Sat  
lwb,inkresat,k_d4_n.1160.,9999999.0,NULL
lwb,inkresat,k_d4_n.1200.,9999999.0,NULL
lwb,inkresat,k_d4_n.1240.,9999999.0,NULL
lwb,inkresat,k_d4_n.1280.,9999999.0,NULL
lwb,inkresat,k_d4_n.1320.,9999999.0,NULL
lwb,inkresat,k_d4_n.1360.,980.38, Sat  
lwb,inkresat,k_d4_n.1400.,9999999.0,NULL
lwb,inkresat,k_d4_n.1440.,9999999.0,NULL
lwb,inkresat,k_d4_n.1480.,879.14, Sat  
lwb,inkresat,k_d4_n.1520.,9999999.0,NULL
lwb,inkresat,k_d4_n.1560.,541.02, Sat  
lwb,inkresat,k_d4_n.1600.,9999999.0,NULL
lwb,inkresat,k_d4_n.1640.,9999999.0,NULL
lwb,inkresat,k_d4_n.1680.,9999999.0,NULL
lwb,inkresat,k_d4_n.1720.,9999999.0,NULL
lwb,inkresat,k_d4_n.1760.,9999999.0,NULL
lwb,inkresat,k_d4_n.1800.,9999999.0,NULL
lwb,inkresat,k_d4_n.1840.,9999999.0,NULL
lwb,inkresat,k_d4_n.1880.,9999999.0,NULL
lwb,inkresat,k_d4_p.0004.,0.0, Unsat
lwb,inkresat,k_d4_p.0008.,0.0, Unsat
lwb,inkresat,k_d4_p.0012.,0.0, Unsat
lwb,inkresat,k_d4_p.0016.,0.0, Unsat
lwb,inkresat,k_d4_p.0020.,0.01, Unsat
lwb,inkresat,k_d4_p.0040.,0.19, Unsat
lwb,inkresat,k_d4_p.0060.,0.62, Unsat
lwb,inkresat,k_d4_p.0080.,1.03, Unsat
lwb,inkresat,k_d4_p.0100.,2.16, Unsat
lwb,inkresat,k_d4_p.0120.,3.41, Unsat
lwb,inkresat,k_d4_p.0140.,7.09, Unsat
lwb,inkresat,k_d4_p.0160.,5.6, Unsat
lwb,inkresat,k_d4_p.0180.,8.41, Unsat
lwb,inkresat,k_d4_p.0200.,26.13, Unsat
lwb,inkresat,k_d4_p.0240.,13.0, Unsat
lwb,inkresat,k_d4_p.0280.,106.23, Unsat
lwb,inkresat,k_d4_p.0320.,99.45, Unsat
lwb,inkresat,k_d4_p.0360.,49.21, Unsat
lwb,inkresat,k_d4_p.0400.,9999999.0,NULL
lwb,inkresat,k_d4_p.0440.,9999999.0,NULL
lwb,inkresat,k_d4_p.0480.,9999999.0,NULL
lwb,inkresat,k_d4_p.0520.,9999999.0,NULL
lwb,inkresat,k_d4_p.0560.,9999999.0,NULL
lwb,inkresat,k_d4_p.0600.,9999999.0,NULL
lwb,inkresat,k_d4_p.0640.,9999999.0,NULL
lwb,inkresat,k_d4_p.0680.,9999999.0,NULL
lwb,inkresat,k_d4_p.0720.,9999999.0,NULL
lwb,inkresat,k_d4_p.0760.,9999999.0,NULL
lwb,inkresat,k_d4_p.0800.,9999999.0,NULL
lwb,inkresat,k_d4_p.0840.,9999999.0,NULL
lwb,inkresat,k_d4_p.0880.,9999999.0,NULL
lwb,inkresat,k_d4_p.0920.,9999999.0,NULL
lwb,inkresat,k_d4_p.0960.,9999999.0,NULL
lwb,inkresat,k_d4_p.1000.,9999999.0,NULL
lwb,inkresat,k_d4_p.1040.,9999999.0,NULL
lwb,inkresat,k_d4_p.1080.,9999999.0,NULL
lwb,inkresat,k_d4_p.1120.,9999999.0,NULL
lwb,inkresat,k_d4_p.1160.,9999999.0,NULL
lwb,inkresat,k_d4_p.1200.,9999999.0,NULL
lwb,inkresat,k_d4_p.1240.,9999999.0,NULL
lwb,inkresat,k_d4_p.1280.,9999999.0,NULL
lwb,inkresat,k_d4_p.1320.,9999999.0,NULL
lwb,inkresat,k_d4_p.1360.,9999999.0,NULL
lwb,inkresat,k_d4_p.1400.,9999999.0,NULL
lwb,inkresat,k_d4_p.1440.,9999999.0,NULL
lwb,inkresat,k_d4_p.1480.,9999999.0,NULL
lwb,inkresat,k_d4_p.1520.,9999999.0,NULL
lwb,inkresat,k_d4_p.1560.,9999999.0,NULL
lwb,inkresat,k_d4_p.1600.,9999999.0,NULL
lwb,inkresat,k_d4_p.1640.,9999999.0,NULL
lwb,inkresat,k_d4_p.1680.,9999999.0,NULL
lwb,inkresat,k_d4_p.1720.,9999999.0,NULL
lwb,inkresat,k_d4_p.1760.,9999999.0,NULL
lwb,inkresat,k_d4_p.1800.,9999999.0,NULL
lwb,inkresat,k_d4_p.1840.,9999999.0,NULL
lwb,inkresat,k_d4_p.1880.,9999999.0,NULL
lwb,inkresat,k_dum_n.0008.,0.0, Sat  
lwb,inkresat,k_dum_n.0016.,0.0, Sat  
lwb,inkresat,k_dum_n.0024.,0.02, Sat  
lwb,inkresat,k_dum_n.0032.,0.04, Sat  
lwb,inkresat,k_dum_n.0040.,0.06, Sat  
lwb,inkresat,k_dum_n.0080.,0.35, Sat  
lwb,inkresat,k_dum_n.0120.,1.03, Sat  
lwb,inkresat,k_dum_n.0160.,2.2, Sat  
lwb,inkresat,k_dum_n.0200.,3.97, Sat  
lwb,inkresat,k_dum_n.0240.,6.93, Sat  
lwb,inkresat,k_dum_n.0280.,10.4, Sat  
lwb,inkresat,k_dum_n.0320.,15.56, Sat  
lwb,inkresat,k_dum_n.0360.,22.77, Sat  
lwb,inkresat,k_dum_n.0400.,32.42, Sat  
lwb,inkresat,k_dum_n.0480.,55.96, Sat  
lwb,inkresat,k_dum_n.0560.,99.53, Sat  
lwb,inkresat,k_dum_n.0640.,167.37, Sat  
lwb,inkresat,k_dum_n.0720.,230.89, Sat  
lwb,inkresat,k_dum_n.0800.,341.06, Sat  
lwb,inkresat,k_dum_n.0880.,492.47, Sat  
lwb,inkresat,k_dum_n.0960.,538.84, Sat  
lwb,inkresat,k_dum_n.1040.,731.91, Sat  
lwb,inkresat,k_dum_n.1120.,932.31, Sat  
lwb,inkresat,k_dum_n.1200.,9999999.0,NULL
lwb,inkresat,k_dum_n.1280.,9999999.0,NULL
lwb,inkresat,k_dum_n.1360.,9999999.0,NULL
lwb,inkresat,k_dum_n.1440.,9999999.0,NULL
